Sno,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Datetime,Cumulative_Confirmed
13424,Sikkim,0.0,0.0,6064,135,0.0,2021-04-03 08:00:00,0.0
13425,Tamil Nadu,0.0,0.0,861424,12750,0.0,2021-04-03 08:00:00,164.0
13426,Telengana,0.0,0.0,302207,1712,0.0,2021-04-03 08:00:00,343.0
13427,Tripura,0.0,0.0,33075,392,0.0,2021-04-03 08:00:00,0.0
13428,Uttarakhand,0.0,0.0,97150,1721,0.0,2021-04-03 08:00:00,40.0
13429,Uttar Pradesh,0.0,0.0,599827,8836,0.0,2021-04-03 08:00:00,479.0
13430,West Bengal,0.0,0.0,571895,10335,0.0,2021-04-03 08:00:00,71.0
13431,Andhra Pradesh,0.0,0.0,889295,7234,0.0,2021-04-04 08:00:00,81.0
13432,Andaman And Nicobar Islands,0.0,0.0,4987,62,0.0,2021-04-04 08:00:00,8.0
13433,Arunachal Pradesh,0.0,0.0,16785,56,0.0,2021-04-04 08:00:00,0.0
13434,Assam,0.0,0.0,215549,1107,0.0,2021-04-04 08:00:00,0.0
13435,Bihar,0.0,0.0,262988,1582,0.0,2021-04-04 08:00:00,32.0
13436,Chandigarh,0.0,0.0,24309,382,0.0,2021-04-04 08:00:00,50.0
13437,Chhattisgarh,0.0,0.0,323201,4283,0.0,2021-04-04 08:00:00,25.0
13438,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3518,2,0.0,2021-04-04 08:00:00,0.0
13439,Delhi,0.0,0.0,648674,11060,0.0,2021-04-04 08:00:00,363.0
13440,Goa,0.0,0.0,55989,834,0.0,2021-04-04 08:00:00,9.0
13441,Gujarat,0.0,0.0,296713,4552,0.0,2021-04-04 08:00:00,261.0
13442,Haryana,0.0,0.0,281258,3184,0.0,2021-04-04 08:00:00,377.0
13443,Himachal Pradesh,0.0,0.0,60337,1060,0.0,2021-04-04 08:00:00,21.0
13444,Jammu And Kashmir,0.0,0.0,126860,2005,0.0,2021-04-04 08:00:00,95.0
13445,Jharkhand,0.0,0.0,120723,1122,0.0,2021-04-04 08:00:00,0.0
13446,Karnataka,0.0,0.0,961359,12610,0.0,2021-04-04 08:00:00,405.0
13447,Kerala,0.0,0.0,1100186,4658,0.0,2021-04-04 08:00:00,1160.0
13448,Lakshadweep,0.0,0.0,701,1,0.0,2021-04-04 08:00:00,0.0
13449,Ladakh,0.0,0.0,9790,130,0.0,2021-04-04 08:00:00,162.0
13450,Madhya Pradesh,0.0,0.0,279275,4029,0.0,2021-04-04 08:00:00,105.0
13451,Maharashtra,0.0,0.0,2495315,55656,0.0,2021-04-04 08:00:00,1147.0
13452,Manipur,0.0,0.0,28981,374,0.0,2021-04-04 08:00:00,5.0
13453,Meghalaya,0.0,0.0,13868,150,0.0,2021-04-04 08:00:00,0.0
13454,Mizoram,0.0,0.0,4439,11,0.0,2021-04-04 08:00:00,4.0
13455,Nagaland,0.0,0.0,12138,92,0.0,2021-04-04 08:00:00,0.0
13456,Odisha,0.0,0.0,337635,1921,0.0,2021-04-04 08:00:00,23.0
13457,Puducherry,0.0,0.0,39974,684,0.0,2021-04-04 08:00:00,11.0
13458,Punjab,0.0,0.0,216108,7032,0.0,2021-04-04 08:00:00,231.0
13459,Rajasthan,0.0,0.0,323031,2827,0.0,2021-04-04 08:00:00,431.0
13460,Sikkim,0.0,0.0,6068,135,0.0,2021-04-04 08:00:00,0.0
13461,Tamil Nadu,0.0,0.0,863258,12764,0.0,2021-04-04 08:00:00,164.0
13462,Telengana,0.0,0.0,302500,1717,0.0,2021-04-04 08:00:00,343.0
13463,Tripura,0.0,0.0,33075,392,0.0,2021-04-04 08:00:00,0.0
13464,Uttarakhand,0.0,0.0,97351,1725,0.0,2021-04-04 08:00:00,40.0
13465,Uttar Pradesh,0.0,0.0,600577,8850,0.0,2021-04-04 08:00:00,479.0
13466,West Bengal,0.0,0.0,572474,10340,0.0,2021-04-04 08:00:00,71.0
13467,Andhra Pradesh,0.0,0.0,890137,7239,0.0,2021-04-05 08:00:00,81.0
13468,Andaman And Nicobar Islands,0.0,0.0,4990,62,0.0,2021-04-05 08:00:00,8.0
13469,Arunachal Pradesh,0.0,0.0,16785,56,0.0,2021-04-05 08:00:00,0.0
13470,Assam,0.0,0.0,215597,1109,0.0,2021-04-05 08:00:00,0.0
13471,Bihar,0.0,0.0,263233,1583,0.0,2021-04-05 08:00:00,32.0
13472,Chandigarh,0.0,0.0,24661,383,0.0,2021-04-05 08:00:00,50.0
13473,Chhattisgarh,0.0,0.0,326277,4319,0.0,2021-04-05 08:00:00,25.0
13474,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3538,2,0.0,2021-04-05 08:00:00,0.0
13475,Delhi,0.0,0.0,651351,11081,0.0,2021-04-05 08:00:00,363.0
13476,Goa,0.0,0.0,56156,835,0.0,2021-04-05 08:00:00,9.0
13477,Gujarat,0.0,0.0,298737,4566,0.0,2021-04-05 08:00:00,261.0
13478,Haryana,0.0,0.0,282368,3191,0.0,2021-04-05 08:00:00,377.0
13479,Himachal Pradesh,0.0,0.0,60595,1070,0.0,2021-04-05 08:00:00,21.0
13480,Jammu And Kashmir,0.0,0.0,127049,2008,0.0,2021-04-05 08:00:00,95.0
13481,Jharkhand,0.0,0.0,120872,1130,0.0,2021-04-05 08:00:00,0.0
13482,Karnataka,0.0,0.0,963419,12625,0.0,2021-04-05 08:00:00,405.0
13483,Kerala,0.0,0.0,1102359,4668,0.0,2021-04-05 08:00:00,1160.0
13484,Lakshadweep,0.0,0.0,704,1,0.0,2021-04-05 08:00:00,0.0
13485,Ladakh,0.0,0.0,9802,130,0.0,2021-04-05 08:00:00,162.0
13486,Madhya Pradesh,0.0,0.0,281476,4040,0.0,2021-04-05 08:00:00,105.0
13487,Maharashtra,0.0,0.0,2522823,55878,0.0,2021-04-05 08:00:00,1147.0
13488,Manipur,0.0,0.0,28988,374,0.0,2021-04-05 08:00:00,5.0
13489,Meghalaya,0.0,0.0,13870,150,0.0,2021-04-05 08:00:00,0.0
13490,Mizoram,0.0,0.0,4439,11,0.0,2021-04-05 08:00:00,4.0
13491,Nagaland,0.0,0.0,12138,92,0.0,2021-04-05 08:00:00,0.0
13492,Odisha,0.0,0.0,337935,1922,0.0,2021-04-05 08:00:00,23.0
13493,Puducherry,0.0,0.0,40083,684,0.0,2021-04-05 08:00:00,11.0
13494,Punjab,0.0,0.0,219063,7083,0.0,2021-04-05 08:00:00,231.0
13495,Rajasthan,0.0,0.0,323618,2829,0.0,2021-04-05 08:00:00,431.0
13496,Sikkim,0.0,0.0,6071,135,0.0,2021-04-05 08:00:00,0.0
13497,Tamil Nadu,0.0,0.0,865071,12778,0.0,2021-04-05 08:00:00,164.0
13498,Telengana,0.0,0.0,302768,1723,0.0,2021-04-05 08:00:00,343.0
13499,Tripura,0.0,0.0,33085,392,0.0,2021-04-05 08:00:00,0.0
13500,Uttarakhand,0.0,0.0,97520,1727,0.0,2021-04-05 08:00:00,40.0
13501,Uttar Pradesh,0.0,0.0,601440,8881,0.0,2021-04-05 08:00:00,479.0
13502,West Bengal,0.0,0.0,573118,10344,0.0,2021-04-05 08:00:00,71.0
13503,Andhra Pradesh,0.0,0.0,891048,7244,0.0,2021-04-06 08:00:00,81.0
13504,Andaman And Nicobar Islands,0.0,0.0,5001,62,0.0,2021-04-06 08:00:00,8.0
13505,Arunachal Pradesh,0.0,0.0,16785,56,0.0,2021-04-06 08:00:00,0.0
13506,Assam,0.0,0.0,215657,1109,0.0,2021-04-06 08:00:00,0.0
13507,Bihar,0.0,0.0,263582,1586,0.0,2021-04-06 08:00:00,32.0
13508,Chandigarh,0.0,0.0,25033,384,0.0,2021-04-06 08:00:00,50.0
13509,Chhattisgarh,0.0,0.0,327689,4363,0.0,2021-04-06 08:00:00,25.0
13510,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3556,2,0.0,2021-04-06 08:00:00,0.0
13511,Delhi,0.0,0.0,654277,11096,0.0,2021-04-06 08:00:00,363.0
13512,Goa,0.0,0.0,56298,837,0.0,2021-04-06 08:00:00,9.0
13513,Gujarat,0.0,0.0,300765,4581,0.0,2021-04-06 08:00:00,261.0
13514,Haryana,0.0,0.0,283869,3199,0.0,2021-04-06 08:00:00,377.0
13515,Himachal Pradesh,0.0,0.0,60905,1076,0.0,2021-04-06 08:00:00,21.0
13516,Jammu And Kashmir,0.0,0.0,127290,2010,0.0,2021-04-06 08:00:00,95.0
13517,Jharkhand,0.0,0.0,121310,1140,0.0,2021-04-06 08:00:00,0.0
13518,Karnataka,0.0,0.0,965275,12657,0.0,2021-04-06 08:00:00,405.0
13519,Kerala,0.0,0.0,1104225,4680,0.0,2021-04-06 08:00:00,1160.0
13520,Lakshadweep,0.0,0.0,712,1,0.0,2021-04-06 08:00:00,0.0
13521,Ladakh,0.0,0.0,9810,130,0.0,2021-04-06 08:00:00,162.0
13522,Madhya Pradesh,0.0,0.0,283540,4055,0.0,2021-04-06 08:00:00,105.0
13523,Maharashtra,0.0,0.0,2549075,56033,0.0,2021-04-06 08:00:00,1147.0
13524,Manipur,0.0,0.0,28997,374,0.0,2021-04-06 08:00:00,5.0
13525,Meghalaya,0.0,0.0,13877,150,0.0,2021-04-06 08:00:00,0.0
13526,Mizoram,0.0,0.0,4444,11,0.0,2021-04-06 08:00:00,4.0
13527,Nagaland,0.0,0.0,12138,92,0.0,2021-04-06 08:00:00,0.0
13528,Odisha,0.0,0.0,338150,1922,0.0,2021-04-06 08:00:00,23.0
13529,Puducherry,0.0,0.0,40178,684,0.0,2021-04-06 08:00:00,11.0
13530,Punjab,0.0,0.0,221578,7155,0.0,2021-04-06 08:00:00,231.0
13531,Rajasthan,0.0,0.0,324145,2841,0.0,2021-04-06 08:00:00,431.0
13532,Sikkim,0.0,0.0,6071,136,0.0,2021-04-06 08:00:00,0.0
13533,Tamil Nadu,0.0,0.0,866913,12789,0.0,2021-04-06 08:00:00,164.0
13534,Telengana,0.0,0.0,303013,1729,0.0,2021-04-06 08:00:00,343.0
13535,Tripura,0.0,0.0,33091,392,0.0,2021-04-06 08:00:00,0.0
13536,Uttarakhand,0.0,0.0,97881,1729,0.0,2021-04-06 08:00:00,40.0
13537,Uttar Pradesh,0.0,0.0,602319,8894,0.0,2021-04-06 08:00:00,479.0
13538,West Bengal,0.0,0.0,573782,10348,0.0,2021-04-06 08:00:00,71.0
13539,Andhra Pradesh,0.0,0.0,891883,7251,0.0,2021-04-07 08:00:00,81.0
13540,Andaman And Nicobar Islands,0.0,0.0,5010,62,0.0,2021-04-07 08:00:00,8.0
13541,Arunachal Pradesh,0.0,0.0,16786,56,0.0,2021-04-07 08:00:00,0.0
13542,Assam,0.0,0.0,215691,1111,0.0,2021-04-07 08:00:00,0.0
13543,Bihar,0.0,0.0,263849,1588,0.0,2021-04-07 08:00:00,32.0
13544,Chandigarh,0.0,0.0,25375,386,0.0,2021-04-07 08:00:00,50.0
13545,Chhattisgarh,0.0,0.0,329408,4416,0.0,2021-04-07 08:00:00,25.0
13546,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3590,2,0.0,2021-04-07 08:00:00,0.0
13547,Delhi,0.0,0.0,656617,11113,0.0,2021-04-07 08:00:00,363.0
13548,Goa,0.0,0.0,56393,838,0.0,2021-04-07 08:00:00,9.0
13549,Gujarat,0.0,0.0,302932,4598,0.0,2021-04-07 08:00:00,261.0
13550,Haryana,0.0,0.0,284984,3208,0.0,2021-04-07 08:00:00,377.0
13551,Himachal Pradesh,0.0,0.0,61416,1081,0.0,2021-04-07 08:00:00,21.0
13552,Jammu And Kashmir,0.0,0.0,127520,2012,0.0,2021-04-07 08:00:00,95.0
13553,Jharkhand,0.0,0.0,121608,1144,0.0,2021-04-07 08:00:00,0.0
13554,Karnataka,0.0,0.0,968762,12696,0.0,2021-04-07 08:00:00,405.0
13555,Kerala,0.0,0.0,1106123,4694,0.0,2021-04-07 08:00:00,1160.0
13556,Lakshadweep,0.0,0.0,712,1,0.0,2021-04-07 08:00:00,0.0
13557,Ladakh,0.0,0.0,9824,130,0.0,2021-04-07 08:00:00,162.0
13558,Madhya Pradesh,0.0,0.0,285743,4073,0.0,2021-04-07 08:00:00,105.0
13559,Maharashtra,0.0,0.0,2583331,56330,0.0,2021-04-07 08:00:00,1147.0
13560,Manipur,0.0,0.0,28998,374,0.0,2021-04-07 08:00:00,5.0
13561,Meghalaya,0.0,0.0,13881,150,0.0,2021-04-07 08:00:00,0.0
13562,Mizoram,0.0,0.0,4447,11,0.0,2021-04-07 08:00:00,4.0
13563,Nagaland,0.0,0.0,12140,92,0.0,2021-04-07 08:00:00,0.0
13564,Odisha,0.0,0.0,338416,1922,0.0,2021-04-07 08:00:00,23.0
13565,Puducherry,0.0,0.0,40317,686,0.0,2021-04-07 08:00:00,11.0
13566,Punjab,0.0,0.0,223928,7216,0.0,2021-04-07 08:00:00,231.0
13567,Rajasthan,0.0,0.0,324996,2854,0.0,2021-04-07 08:00:00,431.0
13568,Sikkim,0.0,0.0,6085,136,0.0,2021-04-07 08:00:00,0.0
13569,Tamil Nadu,0.0,0.0,868722,12804,0.0,2021-04-07 08:00:00,164.0
13570,Telengana,0.0,0.0,303298,1734,0.0,2021-04-07 08:00:00,343.0
13571,Tripura,0.0,0.0,33092,393,0.0,2021-04-07 08:00:00,0.0
13572,Uttarakhand,0.0,0.0,98259,1736,0.0,2021-04-07 08:00:00,40.0
13573,Uttar Pradesh,0.0,0.0,603495,8924,0.0,2021-04-07 08:00:00,479.0
13574,West Bengal,0.0,0.0,574504,10355,0.0,2021-04-07 08:00:00,71.0
13575,Andhra Pradesh,0.0,0.0,892736,7262,0.0,2021-04-08 08:00:00,81.0
13576,Andaman And Nicobar Islands,0.0,0.0,5020,62,0.0,2021-04-08 08:00:00,8.0
13577,Arunachal Pradesh,0.0,0.0,16788,56,0.0,2021-04-08 08:00:00,0.0
13578,Assam,0.0,0.0,215722,1111,0.0,2021-04-08 08:00:00,0.0
13579,Bihar,0.0,0.0,264402,1591,0.0,2021-04-08 08:00:00,32.0
13580,Chandigarh,0.0,0.0,25688,388,0.0,2021-04-08 08:00:00,50.0
13581,Chhattisgarh,0.0,0.0,333227,4469,0.0,2021-04-08 08:00:00,25.0
13582,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3619,2,0.0,2021-04-08 08:00:00,0.0
13583,Delhi,0.0,0.0,659980,11133,0.0,2021-04-08 08:00:00,363.0
13584,Goa,0.0,0.0,56531,840,0.0,2021-04-08 08:00:00,9.0
13585,Gujarat,0.0,0.0,305149,4620,0.0,2021-04-08 08:00:00,261.0
13586,Haryana,0.0,0.0,286182,3219,0.0,2021-04-08 08:00:00,377.0
13587,Himachal Pradesh,0.0,0.0,61642,1090,0.0,2021-04-08 08:00:00,21.0
13588,Jammu And Kashmir,0.0,0.0,127774,2018,0.0,2021-04-08 08:00:00,95.0
13589,Jharkhand,0.0,0.0,121885,1151,0.0,2021-04-08 08:00:00,0.0
13590,Karnataka,0.0,0.0,971556,12731,0.0,2021-04-08 08:00:00,405.0
13591,Kerala,0.0,0.0,1108078,4710,0.0,2021-04-08 08:00:00,1160.0
13592,Lakshadweep,0.0,0.0,716,1,0.0,2021-04-08 08:00:00,0.0
13593,Ladakh,0.0,0.0,9836,130,0.0,2021-04-08 08:00:00,162.0
13594,Madhya Pradesh,0.0,0.0,287869,4086,0.0,2021-04-08 08:00:00,105.0
13595,Maharashtra,0.0,0.0,2613627,56652,0.0,2021-04-08 08:00:00,1147.0
13596,Manipur,0.0,0.0,28998,374,0.0,2021-04-08 08:00:00,5.0
13597,Meghalaya,0.0,0.0,13882,150,0.0,2021-04-08 08:00:00,0.0
13598,Mizoram,0.0,0.0,4451,11,0.0,2021-04-08 08:00:00,4.0
13599,Nagaland,0.0,0.0,12143,92,0.0,2021-04-08 08:00:00,0.0
13600,Odisha,0.0,0.0,338662,1923,0.0,2021-04-08 08:00:00,23.0
13601,Puducherry,0.0,0.0,40442,687,0.0,2021-04-08 08:00:00,11.0
13602,Punjab,0.0,0.0,226887,7278,0.0,2021-04-08 08:00:00,231.0
13603,Rajasthan,0.0,0.0,325779,2866,0.0,2021-04-08 08:00:00,431.0
13604,Sikkim,0.0,0.0,6086,136,0.0,2021-04-08 08:00:00,0.0
13605,Tamil Nadu,0.0,0.0,870546,12821,0.0,2021-04-08 08:00:00,164.0
13606,Telengana,0.0,0.0,303601,1741,0.0,2021-04-08 08:00:00,343.0
13607,Tripura,0.0,0.0,33095,393,0.0,2021-04-08 08:00:00,0.0
13608,Uttarakhand,0.0,0.0,98444,1741,0.0,2021-04-08 08:00:00,40.0
13609,Uttar Pradesh,0.0,0.0,604979,8964,0.0,2021-04-08 08:00:00,479.0
13610,West Bengal,0.0,0.0,575371,10363,0.0,2021-04-08 08:00:00,71.0
13611,Andhra Pradesh,0.0,0.0,893651,7268,0.0,2021-04-09 08:00:00,81.0
13612,Andaman And Nicobar Islands,0.0,0.0,5027,62,0.0,2021-04-09 08:00:00,8.0
13613,Arunachal Pradesh,0.0,0.0,16788,56,0.0,2021-04-09 08:00:00,0.0
13614,Assam,0.0,0.0,215790,1112,0.0,2021-04-09 08:00:00,0.0
13615,Bihar,0.0,0.0,264730,1595,0.0,2021-04-09 08:00:00,32.0
13616,Chandigarh,0.0,0.0,26017,389,0.0,2021-04-09 08:00:00,50.0
13617,Chhattisgarh,0.0,0.0,334543,4563,0.0,2021-04-09 08:00:00,25.0
13618,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3631,2,0.0,2021-04-09 08:00:00,0.0
13619,Delhi,0.0,0.0,663667,11157,0.0,2021-04-09 08:00:00,363.0
13620,Goa,0.0,0.0,56638,842,0.0,2021-04-09 08:00:00,9.0
13621,Gujarat,0.0,0.0,307346,4655,0.0,2021-04-09 08:00:00,261.0
13622,Haryana,0.0,0.0,287151,3230,0.0,2021-04-09 08:00:00,377.0
13623,Himachal Pradesh,0.0,0.0,61902,1096,0.0,2021-04-09 08:00:00,21.0
13624,Jammu And Kashmir,0.0,0.0,128020,2019,0.0,2021-04-09 08:00:00,95.0
13625,Jharkhand,0.0,0.0,122383,1158,0.0,2021-04-09 08:00:00,0.0
13626,Karnataka,0.0,0.0,973949,12767,0.0,2021-04-09 08:00:00,405.0
13627,Kerala,0.0,0.0,1110283,4728,0.0,2021-04-09 08:00:00,1160.0
13628,Lakshadweep,0.0,0.0,719,1,0.0,2021-04-09 08:00:00,0.0
13629,Ladakh,0.0,0.0,9868,130,0.0,2021-04-09 08:00:00,162.0
13630,Madhya Pradesh,0.0,0.0,290165,4113,0.0,2021-04-09 08:00:00,105.0
13631,Maharashtra,0.0,0.0,2649757,57028,0.0,2021-04-09 08:00:00,1147.0
13632,Manipur,0.0,0.0,29001,375,0.0,2021-04-09 08:00:00,5.0
13633,Meghalaya,0.0,0.0,13883,151,0.0,2021-04-09 08:00:00,0.0
13634,Mizoram,0.0,0.0,4454,11,0.0,2021-04-09 08:00:00,4.0
13635,Nagaland,0.0,0.0,12143,92,0.0,2021-04-09 08:00:00,0.0
13636,Odisha,0.0,0.0,338890,1923,0.0,2021-04-09 08:00:00,23.0
13637,Puducherry,0.0,0.0,40555,687,0.0,2021-04-09 08:00:00,11.0
13638,Punjab,0.0,0.0,229367,7334,0.0,2021-04-09 08:00:00,231.0
13639,Rajasthan,0.0,0.0,326299,2866,0.0,2021-04-09 08:00:00,431.0
13640,Sikkim,0.0,0.0,6090,136,0.0,2021-04-09 08:00:00,0.0
13641,Tamil Nadu,0.0,0.0,872415,12840,0.0,2021-04-09 08:00:00,164.0
13642,Telengana,0.0,0.0,303964,1746,0.0,2021-04-09 08:00:00,343.0
13643,Tripura,0.0,0.0,33103,393,0.0,2021-04-09 08:00:00,0.0
13644,Uttarakhand,0.0,0.0,98712,1744,0.0,2021-04-09 08:00:00,40.0
13645,Uttar Pradesh,0.0,0.0,606063,9003,0.0,2021-04-09 08:00:00,479.0
13646,West Bengal,0.0,0.0,576328,10370,0.0,2021-04-09 08:00:00,71.0
13647,Andhra Pradesh,0.0,0.0,894896,7279,0.0,2021-04-10 08:00:00,81.0
13648,Andaman And Nicobar Islands,0.0,0.0,5028,62,0.0,2021-04-10 08:00:00,8.0
13649,Arunachal Pradesh,0.0,0.0,16789,56,0.0,2021-04-10 08:00:00,0.0
13650,Assam,0.0,0.0,215828,1115,0.0,2021-04-10 08:00:00,0.0
13651,Bihar,0.0,0.0,265048,1598,0.0,2021-04-10 08:00:00,32.0
13652,Chandigarh,0.0,0.0,26337,393,0.0,2021-04-10 08:00:00,50.0
13653,Chhattisgarh,0.0,0.0,337156,4654,0.0,2021-04-10 08:00:00,25.0
13654,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3652,2,0.0,2021-04-10 08:00:00,0.0
13655,Delhi,0.0,0.0,668699,11196,0.0,2021-04-10 08:00:00,363.0
13656,Goa,0.0,0.0,56797,845,0.0,2021-04-10 08:00:00,9.0
13657,Gujarat,0.0,0.0,309626,4697,0.0,2021-04-10 08:00:00,261.0
13658,Haryana,0.0,0.0,289121,3241,0.0,2021-04-10 08:00:00,377.0
13659,Himachal Pradesh,0.0,0.0,62411,1103,0.0,2021-04-10 08:00:00,21.0
13660,Jammu And Kashmir,0.0,0.0,128332,2023,0.0,2021-04-10 08:00:00,95.0
13661,Jharkhand,0.0,0.0,122936,1175,0.0,2021-04-10 08:00:00,0.0
13662,Karnataka,0.0,0.0,977169,12813,0.0,2021-04-10 08:00:00,405.0
13663,Kerala,0.0,0.0,1112758,4750,0.0,2021-04-10 08:00:00,1160.0
13664,Lakshadweep,0.0,0.0,728,1,0.0,2021-04-10 08:00:00,0.0
13665,Ladakh,0.0,0.0,9932,130,0.0,2021-04-10 08:00:00,162.0
13666,Madhya Pradesh,0.0,0.0,292598,4136,0.0,2021-04-10 08:00:00,105.0
13667,Maharashtra,0.0,0.0,2695148,57329,0.0,2021-04-10 08:00:00,1147.0
13668,Manipur,0.0,0.0,29009,375,0.0,2021-04-10 08:00:00,5.0
13669,Meghalaya,0.0,0.0,13889,151,0.0,2021-04-10 08:00:00,0.0
13670,Mizoram,0.0,0.0,4457,11,0.0,2021-04-10 08:00:00,4.0
13671,Nagaland,0.0,0.0,12150,92,0.0,2021-04-10 08:00:00,0.0
13672,Odisha,0.0,0.0,339200,1924,0.0,2021-04-10 08:00:00,23.0
13673,Puducherry,0.0,0.0,40694,687,0.0,2021-04-10 08:00:00,11.0
13674,Punjab,0.0,0.0,231885,7390,0.0,2021-04-10 08:00:00,231.0
13675,Rajasthan,0.0,0.0,327304,2898,0.0,2021-04-10 08:00:00,431.0
13676,Sikkim,0.0,0.0,6092,136,0.0,2021-04-10 08:00:00,0.0
13677,Tamil Nadu,0.0,0.0,874305,12863,0.0,2021-04-10 08:00:00,164.0
13678,Telengana,0.0,0.0,304548,1752,0.0,2021-04-10 08:00:00,343.0
13679,Tripura,0.0,0.0,33104,393,0.0,2021-04-10 08:00:00,0.0
13680,Uttarakhand,0.0,0.0,99113,1749,0.0,2021-04-10 08:00:00,40.0
13681,Uttar Pradesh,0.0,0.0,606646,9039,0.0,2021-04-10 08:00:00,479.0
13682,West Bengal,0.0,0.0,577474,10378,0.0,2021-04-10 08:00:00,71.0
13683,Andhra Pradesh,0.0,0.0,895949,7291,0.0,2021-04-11 08:00:00,81.0
13684,Andaman And Nicobar Islands,0.0,0.0,5038,62,0.0,2021-04-11 08:00:00,8.0
13685,Arunachal Pradesh,0.0,0.0,16790,56,0.0,2021-04-11 08:00:00,0.0
13686,Assam,0.0,0.0,215907,1117,0.0,2021-04-11 08:00:00,0.0
13687,Bihar,0.0,0.0,265870,1604,0.0,2021-04-11 08:00:00,32.0
13688,Chandigarh,0.0,0.0,26680,396,0.0,2021-04-11 08:00:00,50.0
13689,Chhattisgarh,0.0,0.0,342139,4777,0.0,2021-04-11 08:00:00,25.0
13690,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3667,2,0.0,2021-04-11 08:00:00,0.0
13691,Delhi,0.0,0.0,674415,11235,0.0,2021-04-11 08:00:00,363.0
13692,Goa,0.0,0.0,56964,846,0.0,2021-04-11 08:00:00,9.0
13693,Gujarat,0.0,0.0,312151,4746,0.0,2021-04-11 08:00:00,261.0
13694,Haryana,0.0,0.0,290736,3252,0.0,2021-04-11 08:00:00,377.0
13695,Himachal Pradesh,0.0,0.0,62776,1115,0.0,2021-04-11 08:00:00,21.0
13696,Jammu And Kashmir,0.0,0.0,128691,2029,0.0,2021-04-11 08:00:00,95.0
13697,Jharkhand,0.0,0.0,123603,1192,0.0,2021-04-11 08:00:00,0.0
13698,Karnataka,0.0,0.0,980519,12849,0.0,2021-04-11 08:00:00,405.0
13699,Kerala,0.0,0.0,1115342,4767,0.0,2021-04-11 08:00:00,1160.0
13700,Lakshadweep,0.0,0.0,733,1,0.0,2021-04-11 08:00:00,0.0
13701,Ladakh,0.0,0.0,10023,131,0.0,2021-04-11 08:00:00,162.0
13702,Madhya Pradesh,0.0,0.0,295339,4160,0.0,2021-04-11 08:00:00,105.0
13703,Maharashtra,0.0,0.0,2748153,57638,0.0,2021-04-11 08:00:00,1147.0
13704,Manipur,0.0,0.0,29010,375,0.0,2021-04-11 08:00:00,5.0
13705,Meghalaya,0.0,0.0,13893,151,0.0,2021-04-11 08:00:00,0.0
13706,Mizoram,0.0,0.0,4458,11,0.0,2021-04-11 08:00:00,4.0
13707,Nagaland,0.0,0.0,12152,92,0.0,2021-04-11 08:00:00,0.0
13708,Odisha,0.0,0.0,339603,1926,0.0,2021-04-11 08:00:00,23.0
13709,Puducherry,0.0,0.0,40830,689,0.0,2021-04-11 08:00:00,11.0
13710,Punjab,0.0,0.0,234270,7448,0.0,2021-04-11 08:00:00,231.0
13711,Rajasthan,0.0,0.0,327866,2916,0.0,2021-04-11 08:00:00,431.0
13712,Sikkim,0.0,0.0,6099,136,0.0,2021-04-11 08:00:00,0.0
13713,Tamil Nadu,0.0,0.0,876257,12886,0.0,2021-04-11 08:00:00,164.0
13714,Telengana,0.0,0.0,305335,1759,0.0,2021-04-11 08:00:00,343.0
13715,Tripura,0.0,0.0,33104,393,0.0,2021-04-11 08:00:00,0.0
13716,Uttarakhand,0.0,0.0,99486,1752,0.0,2021-04-11 08:00:00,40.0
13717,Uttar Pradesh,0.0,0.0,608853,9085,0.0,2021-04-11 08:00:00,479.0
13718,West Bengal,0.0,0.0,578742,10390,0.0,2021-04-11 08:00:00,71.0
13719,Andhra Pradesh,0.0,0.0,897147,7300,0.0,2021-04-12 08:00:00,81.0
13720,Andaman And Nicobar Islands,0.0,0.0,5040,62,0.0,2021-04-12 08:00:00,8.0
13721,Arunachal Pradesh,0.0,0.0,16790,56,0.0,2021-04-12 08:00:00,0.0
13722,Assam,0.0,0.0,215943,1118,0.0,2021-04-12 08:00:00,0.0
13723,Bihar,0.0,0.0,266923,1610,0.0,2021-04-12 08:00:00,32.0
13724,Chandigarh,0.0,0.0,27037,399,0.0,2021-04-12 08:00:00,50.0
13725,Chhattisgarh,0.0,0.0,348121,4899,0.0,2021-04-12 08:00:00,25.0
13726,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,3687,2,0.0,2021-04-12 08:00:00,0.0
13727,Delhi,0.0,0.0,679573,11283,0.0,2021-04-12 08:00:00,363.0
13728,Goa,0.0,0.0,57134,848,0.0,2021-04-12 08:00:00,9.0
13729,Gujarat,0.0,0.0,315127,4800,0.0,2021-04-12 08:00:00,261.0
13730,Haryana,0.0,0.0,292632,3268,0.0,2021-04-12 08:00:00,377.0
13731,Himachal Pradesh,0.0,0.0,63202,1115,0.0,2021-04-12 08:00:00,21.0
